163806 中银稳健增利 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2010/07/13	0.4298	0.4298	0.4298	0.4298	0	0.00
2010/07/14	0.4308	0.4308	0.4308	0.4308	0	0.00
2010/07/15	0.4298	0.4298	0.4298	0.4298	0	0.00
2010/07/16	0.4318	0.4318	0.4318	0.4318	0	0.00
2010/07/19	0.4318	0.4318	0.4318	0.4318	0	0.00
2010/07/20	0.4338	0.4338	0.4338	0.4338	0	0.00
2010/07/21	0.4338	0.4338	0.4338	0.4338	0	0.00
2010/07/22	0.4348	0.4348	0.4348	0.4348	0	0.00
2010/07/23	0.4348	0.4348	0.4348	0.4348	0	0.00
2010/07/26	0.4348	0.4348	0.4348	0.4348	0	0.00
2010/07/27	0.4348	0.4348	0.4348	0.4348	0	0.00
2010/07/28	0.4358	0.4358	0.4358	0.4358	0	0.00
2010/07/29	0.4358	0.4358	0.4358	0.4358	0	0.00
2010/07/30	0.4358	0.4358	0.4358	0.4358	0	0.00
2010/08/02	0.4368	0.4368	0.4368	0.4368	0	0.00
2010/08/03	0.4358	0.4358	0.4358	0.4358	0	0.00
2010/08/04	0.4368	0.4368	0.4368	0.4368	0	0.00
2010/08/05	0.4378	0.4378	0.4378	0.4378	0	0.00
2010/08/06	0.4398	0.4398	0.4398	0.4398	0	0.00
2010/08/09	0.4408	0.4408	0.4408	0.4408	0	0.00
2010/08/10	0.4418	0.4418	0.4418	0.4418	0	0.00
2010/08/11	0.4428	0.4428	0.4428	0.4428	0	0.00
2010/08/12	0.4448	0.4448	0.4448	0.4448	0	0.00
2010/08/13	0.4458	0.4458	0.4458	0.4458	0	0.00
